postUrl,description,commentCount,likeCount,pubDate,isSidecar,type,caption,profileUrl,username,taggedFullName1,taggedUsername1,taggedFullName2,taggedUsername2,taggedFullName3,taggedUsername3,taggedFullName4,taggedUsername4,imgUrl,postId,timestamp,query,videoUrl,viewCount,taggedFullName5,taggedUsername5,likedByViewer,fullName,videoDuration,playCount,taggedFullName6,taggedUsername6,taggedFullName7,taggedUsername7,taggedFullName8,taggedUsername8,taggedFullName9,taggedUsername9,taggedFullName10,taggedUsername10,taggedFullName11,taggedUsername11,taggedFullName12,taggedUsername12,taggedFullName13,taggedUsername13,taggedFullName14,taggedUsername14,taggedFullName15,taggedUsername15,taggedFullName16,taggedUsername16,taggedFullName17,taggedUsername17,taggedFullName18,taggedUsername18,taggedFullName19,taggedUsername19,taggedFullName20,taggedUsername20
https://www.instagram.com/p/CyLK6HZBZbf/,"15 hari yang lalu, adidas Runners Jakarta menaklukkan Berlin Marathon 2023. ​

 #ARjakarta​",30,4376,2023-10-09T10:22:08.000Z,true,Photo,"Photo shared by adidas Indonesia on October 09, 2023 tagging @tarrabudiman, @februarinta21, @monfeliciaa, and @bangunallo. May be an image of 4 people and text.",https://www.instagram.com/adidasindonesia,adidasindonesia,Tarrabudiman,tarrabudiman,Dittopercussion,dittopercussion,Monica Felicia Sangitan,monfeliciaa,Februarinta D.E.Y.,februarinta21,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/386473757_18388692073042452_5512056477910415599_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=zWm7KSRQcCAAX9IbgGW&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfAdfA0H_1NPsBoozr7BPfbGsefEODiHKgXUSsyfQ62MTg&oe=65306D04&_nc_sid=8b3546,3209707129544349949,2023-10-15T16:53:19.065Z,https://www.instagram.com/adidasindonesia/,,,Bangun Allo,bangunallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CyLK6HZBZbf/,"15 hari yang lalu, adidas Runners Jakarta menaklukkan Berlin Marathon 2023. ​

 #ARjakarta​",30,4376,2023-10-09T10:22:08.000Z,true,Photo,"Photo shared by adidas Indonesia on October 09, 2023 tagging @tarrabudiman, @februarinta21, @monfeliciaa, and @bangunallo. May be an image of 4 people and text.",https://www.instagram.com/adidasindonesia,adidasindonesia,Tarrabudiman,tarrabudiman,Dittopercussion,dittopercussion,Monica Felicia Sangitan,monfeliciaa,Februarinta D.E.Y.,februarinta21,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/387791946_18388692103042452_7891410787282694810_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=z9PvlFXh9wYAX8i5mx5&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfBHdbgwK738iinQyzSO0Z9CsSiXUG1o9SD2sDX3smU5Lw&oe=65305E38&_nc_sid=8b3546,3209707129410060430,2023-10-15T16:53:19.065Z,https://www.instagram.com/adidasindonesia/,,,Bangun Allo,bangunallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CyLK6HZBZbf/,"15 hari yang lalu, adidas Runners Jakarta menaklukkan Berlin Marathon 2023. ​

 #ARjakarta​",30,4376,2023-10-09T10:22:08.000Z,true,Photo,"Photo shared by adidas Indonesia on October 09, 2023 tagging @tarrabudiman, @februarinta21, @monfeliciaa, and @bangunallo. May be an image of 4 people and text.",https://www.instagram.com/adidasindonesia,adidasindonesia,Tarrabudiman,tarrabudiman,Dittopercussion,dittopercussion,Monica Felicia Sangitan,monfeliciaa,Februarinta D.E.Y.,februarinta21,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/387130709_18388692136042452_2137566037245135445_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=17JEggpUHboAX_ifrgj&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfCG8Pl0nOpRHta3k2-0fACBNmzb2Lq3DIVuPFpsJCpwBg&oe=6531937F&_nc_sid=8b3546,3209707129418498303,2023-10-15T16:53:19.066Z,https://www.instagram.com/adidasindonesia/,,,Bangun Allo,bangunallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CyA89-UBix_/,"Logo Trefoil legendaris dari adidas sudah melintasi jaman dan dipakai oleh para atlet dan cultural pioneers. adidas mengundangmu untuk ikut merayakan chapter terbaru dari adidas Originals melalui pameran spesial siluet sepatu Samba, Superstar dan Gazelle yang berkolaborasi dengan @diehardadidasfan 
📍Mbloc Jakarta – Mural Area & Live House
🗓️ 7 Oktober 2023
⏰ 10:00 – 21:00 WIB

Pameran ini terbuka untuk umum. Sampai jumpa di sana! #1000Originals",17,585,2023-10-05T11:07:56.000Z,false,Photo,"Photo shared by adidas Indonesia on October 05, 2023 tagging @diehardadidasfan. May be an image of 3 people, magazine, poster and text that says 'ORIGINALS SNEAKERS EXHIBITION IN COLLABORATION WITH DIEHARDADIDASFAN SATURDAY, 7th October 2023 M 10 AM 09 PM (Sneakers Showcase) at MBLOC JAKARTA (Mural Area & Live House)'.",https://www.instagram.com/adidasindonesia,adidasindonesia,DIEHARDADIDASFAN,diehardadidasfan,,,,,,,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/385271359_18387949450042452_8080398078155042408_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=N_bvKBqT36QAX8ZwJ_4&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfAccv6fA196BEXA_PSxWwcWWTcCMNCIj883snzUErmj7A&oe=65318575&_nc_sid=8b3546,3206831076274482303,2023-10-15T16:53:19.066Z,https://www.instagram.com/adidasindonesia/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Cx-Q6HFhNaY/,"Bangun Allo dari adidas Runners Jakarta berbagi ceritanya mengikuti Berlin Marathon yang merupakan World Major Marathon pertama yang diikuti dengan persiapan latihan hanya 3 bulan. Meskipun sudah 18 kali mengikuti Full Marathon, Bangun mengakui bahwa beliau lebih deg-degan dibandingkan ketika pertama kali mengikuti kategori Full Marathon. Bangun juga mengakui bahwa beliau sangat terharu bisa menjadi bagian dari 50.000 pendaftar dari seluruh dunia dan mendengar cheering dari penduduk setempat.

Di Berlin Marathon ini Bangun memilih menggunakan Adizero Adios Pro 3 , ""Midsolenya lebih stabil di bagian belakang membuat daya dorong yang luar biasa sehingga memberikan energy return yang tinggi. Design AAP3 untuk speed performance/race juga membuat saya sangat nyaman dan menikmati larinya walaupun dengan pace yang termasuk cepat untuk kategori jarak jauh,"" tambahnya.

#Adizero Adios Pro 3 – #MADETOWIN",36,1721,2023-10-04T10:04:26.000Z,true,Photo,"Photo shared by adidas Indonesia on October 04, 2023 tagging @bangunallo. May be an image of 1 person, shoes, sportswear, miniskirt and text.",https://www.instagram.com/adidasindonesia,adidasindonesia,Bangun Allo,bangunallo,,,,,,,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/385360494_18387768505042452_744740983087462436_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=lWHtHNVT9IgAX86rlR_&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfA6C01q8p_mEH67NaPLX6qnQmN7Ex_KdXBqZeqoP_tchQ&oe=65311353&_nc_sid=8b3546,3206074340819116506,2023-10-15T16:53:19.066Z,https://www.instagram.com/adidasindonesia/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Cx-Q6HFhNaY/,"Bangun Allo dari adidas Runners Jakarta berbagi ceritanya mengikuti Berlin Marathon yang merupakan World Major Marathon pertama yang diikuti dengan persiapan latihan hanya 3 bulan. Meskipun sudah 18 kali mengikuti Full Marathon, Bangun mengakui bahwa beliau lebih deg-degan dibandingkan ketika pertama kali mengikuti kategori Full Marathon. Bangun juga mengakui bahwa beliau sangat terharu bisa menjadi bagian dari 50.000 pendaftar dari seluruh dunia dan mendengar cheering dari penduduk setempat.

Di Berlin Marathon ini Bangun memilih menggunakan Adizero Adios Pro 3 , ""Midsolenya lebih stabil di bagian belakang membuat daya dorong yang luar biasa sehingga memberikan energy return yang tinggi. Design AAP3 untuk speed performance/race juga membuat saya sangat nyaman dan menikmati larinya walaupun dengan pace yang termasuk cepat untuk kategori jarak jauh,"" tambahnya.

#Adizero Adios Pro 3 – #MADETOWIN",36,1721,2023-10-04T10:04:26.000Z,true,Photo,"Photo shared by adidas Indonesia on October 04, 2023 tagging @bangunallo. May be an image of 1 person, shoes, sportswear, miniskirt and text.",https://www.instagram.com/adidasindonesia,adidasindonesia,Bangun Allo,bangunallo,,,,,,,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/386497565_18387768514042452_3246179472724422038_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=2c-EX3xmCAgAX9OH_uv&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfBahIRmHpZZ_-F6eIA0r0F3rF2hNE5Cvuqh2QcB3mDGpQ&oe=6531FC59&_nc_sid=8b3546,3206074340827656060,2023-10-15T16:53:19.066Z,https://www.instagram.com/adidasindonesia/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Cx-Q6HFhNaY/,"Bangun Allo dari adidas Runners Jakarta berbagi ceritanya mengikuti Berlin Marathon yang merupakan World Major Marathon pertama yang diikuti dengan persiapan latihan hanya 3 bulan. Meskipun sudah 18 kali mengikuti Full Marathon, Bangun mengakui bahwa beliau lebih deg-degan dibandingkan ketika pertama kali mengikuti kategori Full Marathon. Bangun juga mengakui bahwa beliau sangat terharu bisa menjadi bagian dari 50.000 pendaftar dari seluruh dunia dan mendengar cheering dari penduduk setempat.

Di Berlin Marathon ini Bangun memilih menggunakan Adizero Adios Pro 3 , ""Midsolenya lebih stabil di bagian belakang membuat daya dorong yang luar biasa sehingga memberikan energy return yang tinggi. Design AAP3 untuk speed performance/race juga membuat saya sangat nyaman dan menikmati larinya walaupun dengan pace yang termasuk cepat untuk kategori jarak jauh,"" tambahnya.

#Adizero Adios Pro 3 – #MADETOWIN",36,1721,2023-10-04T10:04:26.000Z,true,Photo,"Photo shared by adidas Indonesia on October 04, 2023 tagging @bangunallo. May be an image of 1 person, shoes, sportswear, miniskirt and text.",https://www.instagram.com/adidasindonesia,adidasindonesia,Bangun Allo,bangunallo,,,,,,,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/386318251_18387768523042452_9118807561611216695_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=3rpRk3MoNuMAX929dpH&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfCqjW_GlXYR-9MHh9IaNTllaJE3NoQ5-FZEAVMvnARmUQ&oe=653143D9&_nc_sid=8b3546,3206074340819262830,2023-10-15T16:53:19.066Z,https://www.instagram.com/adidasindonesia/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Cx4uumoyqRY/,"Ada beberapa tips dari Coach Dodit (@doditadit) untuk memilih sepatu yang cocok untuk marathon kamu selanjutnya:​
• Pelajari tentang pronation kaki karena jenis pronation yang berbeda membutuhkan jenis sepatu yang berbeda juga​
• Pilihlah sepatu dengan anatomi yang sesuai dengan kebutuhan kakimu,​
• Ketahui juga inovasi yang ada di sepatu incaranmu karena kamu butuh teknologi terdepan yang dapat memberikan tumpuan terbaik bagi kaki,​
• Beli sepatu pada sore - malam hari dan gunakan kaos kaki saat mencobanya,​
• Beri ruang sekitar 0,5 - 1 cm dari true size kaki,​
• Lakukan test walk / run untuk memastikan sepatu nyaman saat digunakan.​

Coach adidas Runners ini menambahkan, ""Adizero Adios Pro 3 mempunyai upper shoes yang breathable dan mengikat punggung kaki dengan kuat, heel counternya juga mengikat tumit dengan baik dan grip outsolenya sangat baik karena menggunakan continental rubber. Midsolenya memadukan teknologi Lightstrike Pro dan Energy Rods untuk membantu kaki mendapatkan energy return yang maksimal. Beratnya juga hanya 215gr, luar biasa sekali bukan? Warnanya pun sangat bagus dan membuat saya bisa nyaman dari dalam dan tampil kece dari luar”

#Adizero Adios Pro 3 – #MADETOWIN​",7,2455,2023-10-02T06:29:34.000Z,true,Photo,"Photo shared by adidas Indonesia on October 01, 2023 tagging @doditadit. May be an image of 1 person, activewear, sports equipment, sportswear and text.",https://www.instagram.com/adidasindonesia,adidasindonesia,Aditya M. Pamungkas,doditadit,,,,,,,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/385255814_18387373981042452_7945620673888793446_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=njoRXuno4TIAX9JaS-g&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfCPY3LzoPt-lYXMKLUpBzkdpaNOjiHes2g08O9dcP_OhA&oe=6530E78F&_nc_sid=8b3546,3204516642470726918,2023-10-15T16:53:19.066Z,https://www.instagram.com/adidasindonesia/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Cx4uumoyqRY/,"Ada beberapa tips dari Coach Dodit (@doditadit) untuk memilih sepatu yang cocok untuk marathon kamu selanjutnya:​
• Pelajari tentang pronation kaki karena jenis pronation yang berbeda membutuhkan jenis sepatu yang berbeda juga​
• Pilihlah sepatu dengan anatomi yang sesuai dengan kebutuhan kakimu,​
• Ketahui juga inovasi yang ada di sepatu incaranmu karena kamu butuh teknologi terdepan yang dapat memberikan tumpuan terbaik bagi kaki,​
• Beli sepatu pada sore - malam hari dan gunakan kaos kaki saat mencobanya,​
• Beri ruang sekitar 0,5 - 1 cm dari true size kaki,​
• Lakukan test walk / run untuk memastikan sepatu nyaman saat digunakan.​

Coach adidas Runners ini menambahkan, ""Adizero Adios Pro 3 mempunyai upper shoes yang breathable dan mengikat punggung kaki dengan kuat, heel counternya juga mengikat tumit dengan baik dan grip outsolenya sangat baik karena menggunakan continental rubber. Midsolenya memadukan teknologi Lightstrike Pro dan Energy Rods untuk membantu kaki mendapatkan energy return yang maksimal. Beratnya juga hanya 215gr, luar biasa sekali bukan? Warnanya pun sangat bagus dan membuat saya bisa nyaman dari dalam dan tampil kece dari luar”

#Adizero Adios Pro 3 – #MADETOWIN​",7,2455,2023-10-02T06:29:34.000Z,true,Photo,"Photo shared by adidas Indonesia on October 01, 2023 tagging @doditadit. May be an image of 1 person, activewear, sports equipment, sportswear and text.",https://www.instagram.com/adidasindonesia,adidasindonesia,Aditya M. Pamungkas,doditadit,,,,,,,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/385250121_18387373993042452_2827903653587904225_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=tCIlL7np_TUAX8ZgR5b&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfBsjOwverHAvCIDPCgho49-En_cu0mC4LuI1Qu2AXwtHQ&oe=6530B219&_nc_sid=8b3546,3204516642462242311,2023-10-15T16:53:19.066Z,https://www.instagram.com/adidasindonesia/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Cx4uumoyqRY/,"Ada beberapa tips dari Coach Dodit (@doditadit) untuk memilih sepatu yang cocok untuk marathon kamu selanjutnya:​
• Pelajari tentang pronation kaki karena jenis pronation yang berbeda membutuhkan jenis sepatu yang berbeda juga​
• Pilihlah sepatu dengan anatomi yang sesuai dengan kebutuhan kakimu,​
• Ketahui juga inovasi yang ada di sepatu incaranmu karena kamu butuh teknologi terdepan yang dapat memberikan tumpuan terbaik bagi kaki,​
• Beli sepatu pada sore - malam hari dan gunakan kaos kaki saat mencobanya,​
• Beri ruang sekitar 0,5 - 1 cm dari true size kaki,​
• Lakukan test walk / run untuk memastikan sepatu nyaman saat digunakan.​

Coach adidas Runners ini menambahkan, ""Adizero Adios Pro 3 mempunyai upper shoes yang breathable dan mengikat punggung kaki dengan kuat, heel counternya juga mengikat tumit dengan baik dan grip outsolenya sangat baik karena menggunakan continental rubber. Midsolenya memadukan teknologi Lightstrike Pro dan Energy Rods untuk membantu kaki mendapatkan energy return yang maksimal. Beratnya juga hanya 215gr, luar biasa sekali bukan? Warnanya pun sangat bagus dan membuat saya bisa nyaman dari dalam dan tampil kece dari luar”

#Adizero Adios Pro 3 – #MADETOWIN​",7,2455,2023-10-02T06:29:34.000Z,true,Photo,"Photo shared by adidas Indonesia on October 01, 2023 tagging @doditadit. May be an image of 1 person, activewear, sports equipment, sportswear and text.",https://www.instagram.com/adidasindonesia,adidasindonesia,Aditya M. Pamungkas,doditadit,,,,,,,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/385325886_18387374005042452_1018653390664388524_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=57RSPlavNAUAX85SPPS&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfAqC7ge2MSYk9B28vrA8lSn2ylge7qvO6POGiLeNN9WlQ&oe=6530B128&_nc_sid=8b3546,3204516642470508498,2023-10-15T16:53:19.066Z,https://www.instagram.com/adidasindonesia/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Cx4uumoyqRY/,"Ada beberapa tips dari Coach Dodit (@doditadit) untuk memilih sepatu yang cocok untuk marathon kamu selanjutnya:​
• Pelajari tentang pronation kaki karena jenis pronation yang berbeda membutuhkan jenis sepatu yang berbeda juga​
• Pilihlah sepatu dengan anatomi yang sesuai dengan kebutuhan kakimu,​
• Ketahui juga inovasi yang ada di sepatu incaranmu karena kamu butuh teknologi terdepan yang dapat memberikan tumpuan terbaik bagi kaki,​
• Beli sepatu pada sore - malam hari dan gunakan kaos kaki saat mencobanya,​
• Beri ruang sekitar 0,5 - 1 cm dari true size kaki,​
• Lakukan test walk / run untuk memastikan sepatu nyaman saat digunakan.​

Coach adidas Runners ini menambahkan, ""Adizero Adios Pro 3 mempunyai upper shoes yang breathable dan mengikat punggung kaki dengan kuat, heel counternya juga mengikat tumit dengan baik dan grip outsolenya sangat baik karena menggunakan continental rubber. Midsolenya memadukan teknologi Lightstrike Pro dan Energy Rods untuk membantu kaki mendapatkan energy return yang maksimal. Beratnya juga hanya 215gr, luar biasa sekali bukan? Warnanya pun sangat bagus dan membuat saya bisa nyaman dari dalam dan tampil kece dari luar”

#Adizero Adios Pro 3 – #MADETOWIN​",7,2455,2023-10-02T06:29:34.000Z,true,Photo,"Photo shared by adidas Indonesia on October 01, 2023 tagging @doditadit. May be an image of 1 person, activewear, sports equipment, sportswear and text.",https://www.instagram.com/adidasindonesia,adidasindonesia,Aditya M. Pamungkas,doditadit,,,,,,,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/385259978_18387374020042452_8881609698385416232_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=f__sTb7NpR4AX-k4TfL&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfCfWKQFzIRUTY_UB2iqMMDyu8H-n863-E6cOMq_VXl0Rg&oe=6531660A&_nc_sid=8b3546,3204516642470725280,2023-10-15T16:53:19.066Z,https://www.instagram.com/adidasindonesia/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CxzSC-LBz_C/,"Menurut Coach Matias dari adidas Runners (@matiasibo), mempersiapkan diri untuk marathon harus dimulai dari jauh-jauh hari. 

Berikut beberapa tips yang bisa kamu ikuti:
• Mulai dari 8 bulan sebelum jadwal marathon (bagi pemula) atau 4-5 bulan sebelum marathon (bagi pelari berpengalaman),
• Jaga asupan nutrisi selama latihan dengan melakukan carbon atau protein loading,
• Rutin melakukan strength training untuk melatih fondasi otot masing-masing kaki,
• Tubuh juga butuh waktu istirahat atau recovery, isi dengan mobility exercises seperti foam rolling, pilates, simple stretching atau ice bath.

Ini rekomendasi jadwal latihan dari Coach Matias:
1. Minggu: Long Run
2. Senin: Rest Day
3. Selasa: Recovery Run + Strength Training
4. Rabu: Tempo/Speed Run
5. Kamis: Strength Training
6. Jumat: Interval Run + Protein Loading
7. Sabtu: Rest Day + Carbo Loading

Selain berlatih, kita juga harus memilih sepatu yang didesain untuk mencapai potensi tertinggimu sebagai pelari. 

#Adizero Adios Pro 3 - #MADETOWIN",17,2780,2023-09-30T03:42:44.000Z,true,Photo,"Photo shared by adidas Indonesia on September 29, 2023 tagging @matiasibo. May be an image of 1 person, playing football, playing soccer, cleats, sports equipment, ball, sportswear, stadium, outdoors and text that says 'V ADIZERO'.",https://www.instagram.com/adidasindonesia,adidasindonesia,Matias Ibo,matiasibo,,,,,,,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/383402475_18386957668042452_5581683292673793823_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=Q20Fjnrcvk0AX8NX6CB&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfADjmCL_zr9z2yVracH4zdnaLopvlV5RgQKwFmr2qY4cQ&oe=6531D71C&_nc_sid=8b3546,3202983124049080827,2023-10-15T16:53:19.066Z,https://www.instagram.com/adidasindonesia/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CxzSC-LBz_C/,"Menurut Coach Matias dari adidas Runners (@matiasibo), mempersiapkan diri untuk marathon harus dimulai dari jauh-jauh hari. 

Berikut beberapa tips yang bisa kamu ikuti:
• Mulai dari 8 bulan sebelum jadwal marathon (bagi pemula) atau 4-5 bulan sebelum marathon (bagi pelari berpengalaman),
• Jaga asupan nutrisi selama latihan dengan melakukan carbon atau protein loading,
• Rutin melakukan strength training untuk melatih fondasi otot masing-masing kaki,
• Tubuh juga butuh waktu istirahat atau recovery, isi dengan mobility exercises seperti foam rolling, pilates, simple stretching atau ice bath.

Ini rekomendasi jadwal latihan dari Coach Matias:
1. Minggu: Long Run
2. Senin: Rest Day
3. Selasa: Recovery Run + Strength Training
4. Rabu: Tempo/Speed Run
5. Kamis: Strength Training
6. Jumat: Interval Run + Protein Loading
7. Sabtu: Rest Day + Carbo Loading

Selain berlatih, kita juga harus memilih sepatu yang didesain untuk mencapai potensi tertinggimu sebagai pelari. 

#Adizero Adios Pro 3 - #MADETOWIN",17,2780,2023-09-30T03:42:44.000Z,true,Photo,"Photo shared by adidas Indonesia on September 29, 2023 tagging @matiasibo. May be an image of 1 person, playing football, playing soccer, cleats, sports equipment, ball, sportswear, stadium, outdoors and text that says 'V ADIZERO'.",https://www.instagram.com/adidasindonesia,adidasindonesia,Matias Ibo,matiasibo,,,,,,,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/383353533_18386957677042452_290576433433662139_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=9AgSRTRHWTUAX866-zX&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfChwmo3deU_xLEz-U081LyAEazoA70OpCY-w9c_ju3FRw&oe=653039DA&_nc_sid=8b3546,3202983124049117333,2023-10-15T16:53:19.066Z,https://www.instagram.com/adidasindonesia/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CxzSC-LBz_C/,"Menurut Coach Matias dari adidas Runners (@matiasibo), mempersiapkan diri untuk marathon harus dimulai dari jauh-jauh hari. 

Berikut beberapa tips yang bisa kamu ikuti:
• Mulai dari 8 bulan sebelum jadwal marathon (bagi pemula) atau 4-5 bulan sebelum marathon (bagi pelari berpengalaman),
• Jaga asupan nutrisi selama latihan dengan melakukan carbon atau protein loading,
• Rutin melakukan strength training untuk melatih fondasi otot masing-masing kaki,
• Tubuh juga butuh waktu istirahat atau recovery, isi dengan mobility exercises seperti foam rolling, pilates, simple stretching atau ice bath.

Ini rekomendasi jadwal latihan dari Coach Matias:
1. Minggu: Long Run
2. Senin: Rest Day
3. Selasa: Recovery Run + Strength Training
4. Rabu: Tempo/Speed Run
5. Kamis: Strength Training
6. Jumat: Interval Run + Protein Loading
7. Sabtu: Rest Day + Carbo Loading

Selain berlatih, kita juga harus memilih sepatu yang didesain untuk mencapai potensi tertinggimu sebagai pelari. 

#Adizero Adios Pro 3 - #MADETOWIN",17,2780,2023-09-30T03:42:44.000Z,true,Photo,"Photo shared by adidas Indonesia on September 29, 2023 tagging @matiasibo. May be an image of 1 person, playing football, playing soccer, cleats, sports equipment, ball, sportswear, stadium, outdoors and text that says 'V ADIZERO'.",https://www.instagram.com/adidasindonesia,adidasindonesia,Matias Ibo,matiasibo,,,,,,,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/385311156_18386957689042452_8120372969411128276_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=VzzGV92De-kAX9HoF4y&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfDoVwSvl7m3Oo7JUJDmZeUi50U_xm08onNloWi__QxAbw&oe=6530AAD0&_nc_sid=8b3546,3202983124208623929,2023-10-15T16:53:19.066Z,https://www.instagram.com/adidasindonesia/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CxP4oDIhuIp/,"Sepatu para pemenang datang kembali dengan gaya yang lebih fresh. 💦

Baik untuk mencapai rekor pribadi atau memecahkan rekor dunia, inilah sepatu yang dibuat untuk mencapai level yang baru. Tersedia di adidas.co.id dan mitra ritel adidas Indonesia.",5,1397,2023-09-16T09:47:12.000Z,true,Photo,"Photo by adidas Indonesia on September 16, 2023. May be an image of 1 person, sportswear and text.",https://www.instagram.com/adidasindonesia,adidasindonesia,,,,,,,,,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/378322809_18384305695042452_2351357864382640071_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=PjfvDi1ofPwAX-JdZbB&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfBnVUPGiNWkOfcZq-ttWP_RtqI7vAXcUgCESi-0jeTKYA&oe=6530C790&_nc_sid=8b3546,3193019699541836530,2023-10-15T16:53:19.066Z,https://www.instagram.com/adidasindonesia/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
